거래일자	종목명	거래수량	거래금액	거래세/농특세	정산금액	미수변제	예수금	대출상환금	담보대출상환금	매도담보상환금	신용거래구분(Hide)	세금합계	대출일	매체구분
	거래종류	거래단가	수수료	소득세/주민세	미수발생	연체변제	유가잔고	신용/대출이자	신용이자	매도담보상환이자	적요명(Hide)		상환차금	처리시간
	보통매매  KOSDAQ매수	"31,650.00"					"1,890"				KOSDAQ매수			0:38:37
2014-05-08	쎌바이오텍	10	"317,000"				"8,180,713"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"31,700.00"					"1,900"				KOSDAQ매수			0:38:37
2014-05-08	쎌바이오텍	5	"158,750"				"8,180,713"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"31,750.00"					"1,905"				KOSDAQ매수			0:38:37
2014-05-08	쎌바이오텍	5	"159,250"				"8,180,713"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"31,850.00"					"1,910"				KOSDAQ매수			0:38:37
2014-05-08	쎌바이오텍	5	"160,000"				"8,180,713"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"32,000.00"					"1,915"				KOSDAQ매수			0:38:37
2014-05-08	쎌바이오텍	5	"160,250"				"8,180,713"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"32,050.00"					"1,920"				KOSDAQ매수			0:38:37
2014-05-08	쎌바이오텍	3	"96,300"		"1,368,250"		"6,812,463"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"32,100.00"	200				"1,923"				KOSDAQ매수			0:38:37
2014-05-08	CJE&M	2	"97,700"				"6,812,463"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"48,850.00"					452				KOSDAQ매수			0:38:37
2014-05-08	CJE&M	1	"48,900"				"6,812,463"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"48,900.00"					453				KOSDAQ매수			0:38:37
2014-05-08	CJE&M	1	"48,950"		"195,570"		"6,616,893"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"48,950.00"	20				454				KOSDAQ매수			0:38:37
2014-05-08	경동나비엔	50	"1,220,000"				"6,616,893"				보통매매			영웅문S
	보통매매  장내매수	"24,400.00"					"1,650"				장내매수			0:38:37
2014-05-08	경동나비엔	30	"733,500"				"6,616,893"				보통매매			영웅문S
	보통매매  장내매수	"24,450.00"					"1,680"				장내매수			0:38:37
2014-05-08	경동나비엔	20	"490,000"				"6,616,893"				보통매매			영웅문S
	보통매매  장내매수	"24,500.00"					"1,700"				장내매수			0:38:37
2014-05-08	경동나비엔	20	"491,000"				"6,616,893"				보통매매			영웅문S
	보통매매  장내매수	"24,550.00"					"1,720"				장내매수			0:38:37
2014-05-08	경동나비엔	30	"738,000"				"6,616,893"				보통매매			영웅문S
	보통매매  장내매수	"24,600.00"					"1,750"				장내매수			0:38:37
2014-05-08	경동나비엔	20	"493,000"		"4,166,120"		"2,450,773"				보통매매			영웅문S
	보통매매  장내매수	"24,650.00"	620				"1,770"				장내매수			0:38:37
2014-05-08			"1,542,000"		"1,542,000"		"3,992,773"							영웅문S
	  이체입금						0				이체입금			10:11:42
2014-05-09	경동나비엔	40	"976,000"				"3,992,773"				보통매매			영웅문S
	보통매매  장내매수	"24,400.00"					"1,810"				장내매수			0:38:43
2014-05-09	경동나비엔	30	"733,500"				"3,992,773"				보통매매			영웅문S
	보통매매  장내매수	"24,450.00"					"1,840"				장내매수			0:38:43
2014-05-09	경동나비엔	50	"1,225,000"				"3,992,773"				보통매매			영웅문S
	보통매매  장내매수	"24,500.00"					"1,890"				장내매수			0:38:43
2014-05-09	경동나비엔	10	"245,500"				"3,992,773"				보통매매			영웅문S
	보통매매  장내매수	"24,550.00"					"1,900"				장내매수			0:38:43
2014-05-09	경동나비엔	10	"246,000"		"3,426,510"		"566,263"				보통매매			영웅문S
	보통매매  장내매수	"24,600.00"	510				"1,910"				장내매수			0:38:43
2014-05-12	쎌바이오텍	5	"168,750"				"566,263"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"33,750.00"					"1,928"				KOSDAQ매수			0:36:13
2014-05-12	쎌바이오텍	9	"304,200"				"566,263"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"33,800.00"					"1,937"				KOSDAQ매수			0:36:13
2014-05-12	쎌바이오텍	3	"101,550"				"566,263"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"33,850.00"					"1,940"				KOSDAQ매수			0:36:13
2014-05-12	쎌바이오텍	3	"101,700"				"566,263"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"33,900.00"					"1,943"				KOSDAQ매수			0:36:13
2014-05-12	쎌바이오텍	2	"67,900"				"566,263"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"33,950.00"					"1,945"				KOSDAQ매수			0:36:13
2014-05-12	쎌바이오텍	3	"102,000"				"566,263"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"34,000.00"					"1,948"				KOSDAQ매수			0:36:13
2014-05-12	쎌바이오텍	2	"68,200"		"914,430"		"-348,167"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"34,100.00"	130		"348,167"		"1,950"				KOSDAQ매수			0:36:13
2014-05-12			"1,000,000"		"1,000,000"	"348,167"	"651,833"							영웅문S
	  이체입금						0				이체입금			9:25:03
2014-05-14	NAVER	1	"710,000"				"651,833"				보통매매			영웅문S
	보통매매  장내매도	"710,000.00"					133				장내매도			0:38:35
2014-05-14	NAVER	1	"711,000"	"4,262"	"1,416,528"		"2,068,361"				보통매매			영웅문S
	보통매매  장내매도	"711,000.00"	210				132				장내매도			0:38:35
2014-05-14	쎌바이오텍	15	"498,750"				"2,068,361"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"33,250.00"					"1,965"				KOSDAQ매수			0:38:35
2014-05-14	쎌바이오텍	20	"666,000"				"2,068,361"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"33,300.00"					"1,985"				KOSDAQ매수			0:38:35
2014-05-14	쎌바이오텍	5	"169,000"		"1,333,950"		"734,411"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"33,800.00"	200				"1,990"				KOSDAQ매수			0:38:35
2014-05-14			"2,000,000"		"2,000,000"		"2,734,411"							영웅문S
	  이체입금						0				이체입금			9:31:07
2014-05-15	경동나비엔	30	"703,500"				"2,734,411"				보통매매			영웅문S
	보통매매  장내매수	"23,450.00"					"1,940"				장내매수			0:39:16
2014-05-15	경동나비엔	30	"705,000"				"2,734,411"				보통매매			영웅문S
	보통매매  장내매수	"23,500.00"					"1,970"				장내매수			0:39:16
2014-05-15	경동나비엔	30	"706,500"		"2,115,310"		"619,101"				보통매매			영웅문S
	보통매매  장내매수	"23,550.00"	310				"2,000"				장내매수			0:39:16
2014-05-15			"2,000,000"		"2,000,000"		"2,619,101"							영웅문S
	  이체입금						0				이체입금			9:16:51
2014-05-16	쎌바이오텍	5	"171,500"				"2,619,101"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"34,300.00"					"1,995"				KOSDAQ매수			0:39:22
2014-05-16	쎌바이오텍	3	"103,050"				"2,619,101"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"34,350.00"					"1,998"				KOSDAQ매수			0:39:22
2014-05-16	쎌바이오텍	2	"68,800"		"343,400"		"2,275,701"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"34,400.00"	50				"2,000"				KOSDAQ매수			0:39:22
2014-05-16	CJE&M	5	"245,250"				"2,275,701"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"49,050.00"					459				KOSDAQ매수			0:39:22
2014-05-16	CJE&M	14	"687,400"				"2,275,701"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"49,100.00"					473				KOSDAQ매수			0:39:22
2014-05-16	CJE&M	10	"491,500"				"2,275,701"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"49,150.00"					483				KOSDAQ매수			0:39:22
2014-05-16	CJE&M	5	"246,000"				"2,275,701"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"49,200.00"					488				KOSDAQ매수			0:39:23
2014-05-16	CJE&M	10	"492,500"		"2,162,970"		"112,731"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"49,250.00"	320				498				KOSDAQ매수			0:39:23
2014-05-18			"2,000,000"		"2,000,000"		"2,112,731"							영웅문S
	  이체입금						0				이체입금			18:43:18
2014-05-19	CJE&M	2	"99,500"		"99,510"		"2,013,221"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"49,750.00"	10				500				KOSDAQ매수			0:37:32
2014-05-19	경동나비엔	10	"236,500"				"2,013,221"				보통매매			영웅문S
	보통매매  장내매수	"23,650.00"					"2,010"				장내매수			0:37:32
2014-05-19	경동나비엔	10	"237,000"				"2,013,221"				보통매매			영웅문S
	보통매매  장내매수	"23,700.00"					"2,020"				장내매수			0:37:32
2014-05-19	경동나비엔	10	"237,500"				"2,013,221"				보통매매			영웅문S
	보통매매  장내매수	"23,750.00"					"2,030"				장내매수			0:37:32
2014-05-19	경동나비엔	10	"239,500"				"2,013,221"				보통매매			영웅문S
	보통매매  장내매수	"23,950.00"					"2,040"				장내매수			0:37:32
2014-05-19	경동나비엔	10	"240,000"				"2,013,221"				보통매매			영웅문S
	보통매매  장내매수	"24,000.00"					"2,050"				장내매수			0:37:32
2014-05-19	경동나비엔	10	"240,500"				"2,013,221"				보통매매			영웅문S
	보통매매  장내매수	"24,050.00"					"2,060"				장내매수			0:37:32
2014-05-19	경동나비엔	10	"241,000"				"2,013,221"				보통매매			영웅문S
	보통매매  장내매수	"24,100.00"					"2,070"				장내매수			0:37:32
2014-05-19	경동나비엔	10	"241,500"		"1,913,780"		"99,441"				보통매매			영웅문S
	보통매매  장내매수	"24,150.00"	280				"2,080"				장내매수			0:37:32
2014-05-26	현대중공업	5	"952,500"	"2,856"	"949,504"		"1,048,945"				보통매매			영웅문S
	보통매매  장내매도	"190,500.00"	140				15				장내매도			0:37:05
2014-05-26	NAVER	1	"777,000"				"1,048,945"				보통매매			영웅문S
	보통매매  장내매도	"777,000.00"					131				장내매도			0:37:05
2014-05-26	NAVER	1	"778,000"				"1,048,945"				보통매매			영웅문S
	보통매매  장내매도	"778,000.00"					130				장내매도			0:37:05
2014-05-26	NAVER	2	"1,558,000"	"9,336"	"3,103,204"		"4,152,149"				보통매매			영웅문S
	보통매매  장내매도	"779,000.00"	460				128				장내매도			0:37:05
2014-05-27	LG화학우	1	"162,000"		"162,020"		"3,990,129"				보통매매			영웅문S
	보통매매  장내매수	"162,000.00"	20				4				장내매수			0:38:50
2014-05-28	현대중공업	5	"947,500"				"3,990,129"				보통매매			영웅문S
	보통매매  장내매도	"189,500.00"					10				장내매도			0:39:22
2014-05-28	현대중공업	10	"1,900,000"	"8,542"	"2,838,538"		"6,828,667"				보통매매			영웅문S
	보통매매  장내매도	"190,000.00"	420				0				장내매도			0:39:22
2014-05-28	NAVER	4	"2,980,000"				"6,828,667"				보통매매			영웅문S
	보통매매  장내매도	"745,000.00"					124				장내매도			0:39:22
2014-05-28	NAVER	3	"2,238,000"				"6,828,667"				보통매매			영웅문S
	보통매매  장내매도	"746,000.00"					121				장내매도			0:39:22
2014-05-28	NAVER	2	"1,498,000"				"6,828,667"				보통매매			영웅문S
	보통매매  장내매도	"749,000.00"					119				장내매도			0:39:22
2014-05-28	NAVER	4	"3,000,000"	"29,146"	"9,685,404"		"16,514,071"				보통매매			영웅문S
	보통매매  장내매도	"750,000.00"	"1,450"				115				장내매도			0:39:22
2014-05-28	삼익악기	70	"248,500"				"16,514,071"				보통매매			영웅문S
	보통매매  장내매수	"3,550.00"					70				장내매수			0:39:22
2014-05-28	삼익악기	70	"248,850"				"16,514,071"				보통매매			영웅문S
	보통매매  장내매수	"3,555.00"					140				장내매수			0:39:22
2014-05-28	삼익악기	50	"178,000"		"675,450"		"15,838,621"				보통매매			영웅문S
	보통매매  장내매수	"3,560.00"	100				190				장내매수			0:39:22
2014-05-28	LG화학우	1	"166,000"				"15,838,621"				보통매매			영웅문S
	보통매매  장내매수	"166,000.00"					5				장내매수			0:39:22
2014-05-28	LG화학우	2	"333,000"				"15,838,621"				보통매매			영웅문S
	보통매매  장내매수	"166,500.00"					7				장내매수			0:39:22
2014-05-28	LG화학우	1	"167,000"		"666,090"		"15,172,531"				보통매매			영웅문S
	보통매매  장내매수	"167,000.00"	90				8				장내매수			0:39:22
2014-05-28	코스맥스	1	"79,500"				"15,172,531"				보통매매			영웅문S
	보통매매  장내매수	"79,500.00"					201				장내매수			0:39:22
2014-05-28	코스맥스	7	"557,200"				"15,172,531"				보통매매			영웅문S
	보통매매  장내매수	"79,600.00"					208				장내매수			0:39:22
2014-05-28	코스맥스	6	"478,200"				"15,172,531"				보통매매			영웅문S
	보통매매  장내매수	"79,700.00"					214				장내매수			0:39:22
2014-05-28	코스맥스	3	"239,400"		"1,354,500"		"13,818,031"				보통매매			영웅문S
	보통매매  장내매수	"79,800.00"	200				217				장내매수			0:39:22
2014-05-29	쎌바이오텍	10	"376,000"				"13,818,031"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"37,600.00"					"2,010"				KOSDAQ매수			0:40:06
2014-05-29	쎌바이오텍	10	"376,500"				"13,818,031"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"37,650.00"					"2,020"				KOSDAQ매수			0:40:06
2014-05-29	쎌바이오텍	25	"942,500"				"13,818,031"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"37,700.00"					"2,045"				KOSDAQ매수			0:40:06
2014-05-29	쎌바이오텍	10	"377,500"				"13,818,031"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"37,750.00"					"2,055"				KOSDAQ매수			0:40:06
2014-05-29	쎌바이오텍	5	"189,000"				"13,818,031"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"37,800.00"					"2,060"				KOSDAQ매수			0:40:07
2014-05-29	쎌바이오텍	10	"378,500"				"13,818,031"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"37,850.00"					"2,070"				KOSDAQ매수			0:40:07
2014-05-29	쎌바이오텍	10	"379,000"				"13,818,031"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"37,900.00"					"2,080"				KOSDAQ매수			0:40:07
2014-05-29	쎌바이오텍	10	"379,500"		"3,399,000"		"10,419,031"				보통매매			영웅문S
	보통매매  KOSDAQ매수	"37,950.00"	500				"2,090"				KOSDAQ매수			0:40:07
2014-05-29	삼익악기	50	"177,000"				"10,419,031"				보통매매			영웅문S
	보통매매  장내매수	"3,540.00"					240				장내매수			0:40:07
2014-05-29	삼익악기	30	"106,350"				"10,419,031"				보통매매			영웅문S
	보통매매  장내매수	"3,545.00"					270				장내매수			0:40:07
2014-05-29	삼익악기	40	"142,400"				"10,419,031"				보통매매			영웅문S
	보통매매  장내매수	"3,560.00"					310				장내매수			0:40:07
2014-05-29	삼익악기	40	"143,000"				"10,419,031"				보통매매			영웅문S
	보통매매  장내매수	"3,575.00"					350				장내매수			0:40:07
2014-05-29	삼익악기	40	"143,200"				"10,419,031"				보통매매			영웅문S
	보통매매  장내매수	"3,580.00"					390				장내매수			0:40:07
2014-05-29	삼익악기	70	"250,950"				"10,419,031"				보통매매			영웅문S
	보통매매  장내매수	"3,585.00"					460				장내매수			0:40:07
2014-05-29	삼익악기	70	"252,000"				"10,419,031"				보통매매			영웅문S
	보통매매  장내매수	"3,600.00"					530				장내매수			0:40:07
2014-05-29	삼익악기	50	"180,250"				"10,419,031"				보통매매			영웅문S
	보통매매  장내매수	"3,605.00"					580				장내매수			0:40:07
2014-05-29	삼익악기	20	"72,200"		"1,467,570"		"8,951,461"				보통매매			영웅문S
	보통매매  장내매수	"3,610.00"	220				600				장내매수			0:40:07
2014-05-29	LG화학우	1	"164,500"				"8,951,461"				보통매매			영웅문S
	보통매매  장내매수	"164,500.00"					9				장내매수			0:40:07
2014-05-29	LG화학우	3	"495,000"				"8,951,461"				보통매매			영웅문S
	보통매매  장내매수	"165,000.00"					12				장내매수			0:40:07
2014-05-29	LG화학우	1	"165,500"				"8,951,461"				보통매매			영웅문S
	보통매매  장내매수	"165,500.00"					13				장내매수			0:40:07
2014-05-29	LG화학우	1	"166,000"				"8,951,461"				보통매매			영웅문S
	보통매매  장내매수	"166,000.00"					14				장내매수			0:40:07
2014-05-29	LG화학우	2	"333,000"		"1,324,190"		"7,627,271"				보통매매			영웅문S
	보통매매  장내매수	"166,500.00"	190				16				장내매수			0:40:07
2014-05-29	코스맥스	35	"2,730,000"				"7,627,271"				보통매매			영웅문S
	보통매매  장내매수	"78,000.00"					252				장내매수			0:40:07
2014-05-29	코스맥스	10	"782,000"				"7,627,271"				보통매매			영웅문S
	보통매매  장내매수	"78,200.00"					262				장내매수			0:40:07
2014-05-29	코스맥스	10	"791,000"				"7,627,271"				보통매매			영웅문S
	보통매매  장내매수	"79,100.00"					272				장내매수			0:40:07
2014-05-29	코스맥스	5	"396,000"				"7,627,271"				보통매매			영웅문S
	보통매매  장내매수	"79,200.00"					277				장내매수			0:40:07
2014-05-29	코스맥스	4	"317,200"		"5,016,950"		"2,610,321"				보통매매			영웅문S
