거래일자	종목명	거래수량	거래금액	거래세/농특세	정산금액	미수변제	예수금	대출상환금	대출일	매체구분
	거래종류	거래단가	수수료	소득세/주민세	미수발생	연체변제	유가잔고	신용/대출이자	상환차금	처리시간
2016-05-19	경동나비엔	12	"609,600"				"80,502,851"			영웅문S
	보통매매 장내매수	"50,800.00"					70			0:46:20
2016-05-19	경동나비엔	26	"1,323,400"				"80,502,851"			영웅문S
	보통매매 장내매수	"50,900.00"					96			0:46:21
2016-05-19	경동나비엔	21	"1,071,000"				"80,502,851"			영웅문S
	보통매매 장내매수	"51,000.00"					117			0:46:21
2016-05-19	경동나비엔	16	"817,600"				"80,502,851"			영웅문S
	보통매매 장내매수	"51,100.00"					133			0:46:21
2016-05-19	경동나비엔	1	"51,200"				"80,502,851"			영웅문S
	보통매매 장내매수	"51,200.00"					134			0:46:21
2016-05-19	경동나비엔	8	"410,400"				"80,502,851"			영웅문S
	보통매매 장내매수	"51,300.00"					142			0:46:21
2016-05-19	경동나비엔	2	"102,800"				"80,502,851"			영웅문S
	보통매매 장내매수	"51,400.00"					144			0:46:21
2016-05-19	경동나비엔	2	"103,000"				"80,502,851"			영웅문S
	보통매매 장내매수	"51,500.00"					146			0:46:21
2016-05-19	경동나비엔	5	"258,000"				"80,502,851"			영웅문S
	보통매매 장내매수	"51,600.00"					151			0:46:21
2016-05-19	경동나비엔	5	"258,500"				"80,502,851"			영웅문S
	보통매매 장내매수	"51,700.00"					156			0:46:21
2016-05-19	경동나비엔	5	"259,000"				"80,502,851"			영웅문S
	보통매매 장내매수	"51,800.00"					161			0:46:21
2016-05-19	경동나비엔	4	"207,600"				"80,502,851"			영웅문S
	보통매매 장내매수	"51,900.00"					165			0:46:21
2016-05-19	경동나비엔	2	"104,000"				"80,502,851"			영웅문S
	보통매매 장내매수	"52,000.00"					167			0:46:21
2016-05-19	경동나비엔	1	"52,100"				"80,502,851"			영웅문S
	보통매매 장내매수	"52,100.00"					168			0:46:21
2016-05-19	경동나비엔	1	"52,200"				"80,502,851"			영웅문S
	보통매매 장내매수	"52,200.00"					169			0:46:21
2016-05-19	경동나비엔	1	"52,300"				"80,502,851"			영웅문S
	보통매매 장내매수	"52,300.00"					170			0:46:21
2016-05-19	경동나비엔	1	"53,000"				"80,502,851"			영웅문S
	보통매매 장내매수	"53,000.00"					171			0:46:21
2016-05-19	경동나비엔	2	"106,200"				"80,502,851"			영웅문S
	보통매매 장내매수	"53,100.00"					173			0:46:21
2016-05-19	경동나비엔	1	"53,200"				"80,502,851"			영웅문S
	보통매매 장내매수	"53,200.00"					174			0:46:21
2016-05-19	경동나비엔	1	"53,300"				"80,502,851"			영웅문S
	보통매매 장내매수	"53,300.00"					175			0:46:21
2016-05-19	경동나비엔	1	"53,400"				"80,502,851"			영웅문S
	보통매매 장내매수	"53,400.00"					176			0:46:21
2016-05-19	경동나비엔	1	"53,500"				"80,502,851"			영웅문S
	보통매매 장내매수	"53,500.00"					177			0:46:21
2016-05-19	경동나비엔	1	"53,800"				"80,502,851"			영웅문S
	보통매매 장내매수	"53,800.00"					178			0:46:21
2016-05-19	경동나비엔	1	"53,900"		"9,150,470"		"71,352,381"			영웅문S
	보통매매 장내매수	"53,900.00"	"1,370"				179			0:46:21
2016-05-20	경동나비엔	15	"763,500"				"13,449,051"			영웅문S
	보통매매 장내매수	"50,900.00"					194			0:46:27
2016-05-20	경동나비엔	10	"510,000"				"13,449,051"			영웅문S
	보통매매 장내매수	"51,000.00"					204			0:46:27
2016-05-20	경동나비엔	10	"519,000"				"13,449,051"			영웅문S
	보통매매 장내매수	"51,900.00"					214			0:46:27
2016-05-20	경동나비엔	10	"520,000"				"13,449,051"			영웅문S
	보통매매 장내매수	"52,000.00"					224			0:46:27
2016-05-20	경동나비엔	5	"260,500"				"13,449,051"			영웅문S
	보통매매 장내매수	"52,100.00"					229			0:46:27
2016-05-20	경동나비엔	5	"261,000"				"13,449,051"			영웅문S
	보통매매 장내매수	"52,200.00"					234			0:46:27
2016-05-20	경동나비엔	5	"261,500"				"13,449,051"			영웅문S
	보통매매 장내매수	"52,300.00"					239			0:46:27
2016-05-20	경동나비엔	5	"262,000"				"13,449,051"			영웅문S
	보통매매 장내매수	"52,400.00"					244			0:46:27
2016-05-20	경동나비엔	5	"262,500"				"13,449,051"			영웅문S
	보통매매 장내매수	"52,500.00"					249			0:46:27
2016-05-20	경동나비엔	5	"263,000"				"13,449,051"			영웅문S
	보통매매 장내매수	"52,600.00"					254			0:46:27
2016-05-20	경동나비엔	7	"368,900"				"13,449,051"			영웅문S
	보통매매 장내매수	"52,700.00"					261			0:46:27
2016-05-20	경동나비엔	16	"844,800"				"13,449,051"			영웅문S
	보통매매 장내매수	"52,800.00"					277			0:46:27
2016-05-20	경동나비엔	15	"793,500"				"13,449,051"			영웅문S
	보통매매 장내매수	"52,900.00"					292			0:46:27
2016-05-20	경동나비엔	19	"1,007,000"				"13,449,051"			영웅문S
	보통매매 장내매수	"53,000.00"					311			0:46:27
2016-05-20	경동나비엔	14	"743,400"				"13,449,051"			영웅문S
	보통매매 장내매수	"53,100.00"					325			0:46:27
2016-05-20	경동나비엔	9	"478,800"				"13,449,051"			영웅문S
	보통매매 장내매수	"53,200.00"					334			0:46:27
2016-05-20	경동나비엔	8	"426,400"				"13,449,051"			영웅문S
	보통매매 장내매수	"53,300.00"					342			0:46:27
2016-05-20	경동나비엔	8	"427,200"				"13,449,051"			영웅문S
	보통매매 장내매수	"53,400.00"					350			0:46:27
2016-05-20	경동나비엔	8	"428,000"				"13,449,051"			영웅문S
	보통매매 장내매수	"53,500.00"					358			0:46:27
2016-05-20	경동나비엔	6	"321,600"				"13,449,051"			영웅문S
	보통매매 장내매수	"53,600.00"					364			0:46:27
2016-05-20	경동나비엔	5	"268,500"				"13,449,051"			영웅문S
	보통매매 장내매수	"53,700.00"					369			0:46:27
2016-05-20	경동나비엔	1	"53,800"		"10,046,400"		"3,402,651"			영웅문S
	보통매매 장내매수	"53,800.00"	"1,500"				370			0:46:27
2016-05-23	경동나비엔	20	"991,000"				"3,027,551"			영웅문S
	보통매매 장내매도	"49,550.00"					350			0:42:28
2016-05-23	경동나비엔	40	"1,984,000"				"3,027,551"			영웅문S
	보통매매 장내매도	"49,600.00"					310			0:42:28
2016-05-23	경동나비엔	20	"993,000"				"3,027,551"			영웅문S
	보통매매 장내매도	"49,650.00"					290			0:42:28
2016-05-23	경동나비엔	20	"994,000"				"3,027,551"			영웅문S
	보통매매 장내매도	"49,700.00"					270			0:42:28
2016-05-23	경동나비엔	10	"498,000"				"3,027,551"			영웅문S
	보통매매 장내매도	"49,800.00"					260			0:42:28
2016-05-23	경동나비엔	10	"498,500"				"3,027,551"			영웅문S
	보통매매 장내매도	"49,850.00"					250			0:42:28
2016-05-23	경동나비엔	20	"998,000"				"3,027,551"			영웅문S
	보통매매 장내매도	"49,900.00"					230			0:42:28
2016-05-23	경동나비엔	10	"499,500"				"3,027,551"			영웅문S
	보통매매 장내매도	"49,950.00"					220			0:42:28
2016-05-23	경동나비엔	10	"507,000"				"3,027,551"			영웅문S
	보통매매 장내매도	"50,700.00"					210			0:42:28
2016-05-23	경동나비엔	10	"508,000"				"3,027,551"			영웅문S
	보통매매 장내매도	"50,800.00"					200			0:42:28
2016-05-23	경동나비엔	10	"509,000"	"26,912"	"8,951,748"		"11,979,299"			영웅문S
	보통매매 장내매도	"50,900.00"	"1,340"				190			0:42:28
2016-05-23	경동나비엔	10	"499,500"		"499,570"		"10,108,699"			영웅문S
	보통매매 장내매수	"49,950.00"	70				200			0:42:28
2016-05-25	경동나비엔	7	"347,900"				"5,155,599"			영웅문S
	보통매매 장내매수	"49,700.00"					207			0:46:09
2016-05-25	경동나비엔	6	"298,500"				"5,155,599"			영웅문S
	보통매매 장내매수	"49,750.00"					213			0:46:09
2016-05-25	경동나비엔	5	"249,000"				"5,155,599"			영웅문S
	보통매매 장내매수	"49,800.00"					218			0:46:09
2016-05-25	경동나비엔	4	"199,400"				"5,155,599"			영웅문S
	보통매매 장내매수	"49,850.00"					222			0:46:09
2016-05-25	경동나비엔	2	"99,800"				"5,155,599"			영웅문S
	보통매매 장내매수	"49,900.00"					224			0:46:09
2016-05-25	경동나비엔	1	"49,950"		"1,244,730"		"3,910,869"			영웅문S
	보통매매 장내매수	"49,950.00"	180				225			0:46:09
2016-05-26	경동나비엔	7	"340,900"				"8,083,511"			영웅문S
	보통매매 장내매수	"48,700.00"					232			0:45:21
2016-05-26	경동나비엔	6	"292,500"				"8,083,511"			영웅문S
	보통매매 장내매수	"48,750.00"					238			0:45:21
2016-05-26	경동나비엔	5	"244,000"				"8,083,511"			영웅문S
	보통매매 장내매수	"48,800.00"					243			0:45:21
2016-05-26	경동나비엔	7	"344,400"				"8,083,511"			영웅문S
	보통매매 장내매수	"49,200.00"					250			0:45:21
2016-05-26	경동나비엔	6	"295,500"				"8,083,511"			영웅문S
	보통매매 장내매수	"49,250.00"					256			0:45:21
2016-05-26	경동나비엔	5	"246,500"				"8,083,511"			영웅문S
	보통매매 장내매수	"49,300.00"					261			0:45:21
2016-05-26	경동나비엔	4	"198,600"				"8,083,511"			영웅문S
	보통매매 장내매수	"49,650.00"					265			0:45:21
2016-05-26	경동나비엔	3	"149,100"				"8,083,511"			영웅문S
	보통매매 장내매수	"49,700.00"					268			0:45:21
2016-05-26	경동나비엔	2	"99,500"				"8,083,511"			영웅문S
	보통매매 장내매수	"49,750.00"					270			0:45:21
2016-05-26	경동나비엔	1	"49,800"		"2,261,130"		"5,822,381"			영웅문S
	보통매매 장내매수	"49,800.00"	330				271			0:45:21
2016-06-01	경동나비엔	3	"145,950"				"2,419,161"			영웅문S
	보통매매 장내매수	"48,650.00"					274			1:10:15
2016-06-01	경동나비엔	3	"146,100"				"2,419,161"			영웅문S
	보통매매 장내매수	"48,700.00"					277			1:10:15
2016-06-01	경동나비엔	2	"97,600"				"2,419,161"			영웅문S
	보통매매 장내매수	"48,800.00"					279			1:10:15
2016-06-01	경동나비엔	3	"146,850"				"2,419,161"			영웅문S
	보통매매 장내매수	"48,950.00"					282			1:10:15
2016-06-01	경동나비엔	2	"98,000"				"2,419,161"			영웅문S
	보통매매 장내매수	"49,000.00"					284			1:10:15
2016-06-01	경동나비엔	2	"98,100"				"2,419,161"			영웅문S
	보통매매 장내매수	"49,050.00"					286			1:10:15
2016-06-01	경동나비엔	4	"196,400"				"2,419,161"			영웅문S
	보통매매 장내매수	"49,100.00"					290			1:10:15
2016-06-01	경동나비엔	4	"196,600"				"2,419,161"			영웅문S
	보통매매 장내매수	"49,150.00"					294			1:10:15
2016-06-01	경동나비엔	2	"98,400"				"2,419,161"			영웅문S
	보통매매 장내매수	"49,200.00"					296			1:10:15
2016-06-01	경동나비엔	1	"49,250"		"1,273,440"		"1,145,721"			영웅문S
	보통매매 장내매수	"49,250.00"	190				297			1:10:15
2016-06-08	경동나비엔	1	"50,600"				"6,918,893"			영웅문S
	보통매매 장내매수	"50,600.00"					298			0:45:03
2016-06-08	경동나비엔	2	"101,400"				"6,918,893"			영웅문S
	보통매매 장내매수	"50,700.00"					300			0:45:03
2016-06-08	경동나비엔	2	"101,600"				"6,918,893"			영웅문S
	보통매매 장내매수	"50,800.00"					302			0:45:03
2016-06-08	경동나비엔	1	"50,900"				"6,918,893"			영웅문S
	보통매매 장내매수	"50,900.00"					303			0:45:03
2016-06-08	경동나비엔	1	"51,000"				"6,918,893"			영웅문S
	보통매매 장내매수	"51,000.00"					304			0:45:03
2016-06-08	경동나비엔	2	"102,200"		"457,760"		"6,461,133"			영웅문S
	보통매매 장내매수	"51,100.00"	60				306			0:45:03
2016-06-15	경동나비엔	4	"197,400"				"9,688,475"			영웅문S
	보통매매 장내매수	"49,350.00"					310			0:45:34
2016-06-15	경동나비엔	19	"938,600"				"9,688,475"			영웅문S
	보통매매 장내매수	"49,400.00"					329			0:45:34
2016-06-15	경동나비엔	20	"989,000"				"9,688,475"			영웅문S
	보통매매 장내매수	"49,450.00"					349			0:45:34
2016-06-15	경동나비엔	18	"891,000"				"9,688,475"			영웅문S
	보통매매 장내매수	"49,500.00"					367			0:45:34
2016-06-15	경동나비엔	12	"594,600"				"9,688,475"			영웅문S
	보통매매 장내매수	"49,550.00"					379			0:45:34
2016-06-15	경동나비엔	9	"446,400"				"9,688,475"			영웅문S
	보통매매 장내매수	"49,600.00"					388			0:45:34
2016-06-15	경동나비엔	7	"347,550"				"9,688,475"			영웅문S
	보통매매 장내매수	"49,650.00"					395			0:45:34
2016-06-15	경동나비엔	2	"99,400"				"9,688,475"			영웅문S
	보통매매 장내매수	"49,700.00"					397			0:45:34
2016-06-15	경동나비엔	2	"99,500"				"9,688,475"			영웅문S
	보통매매 장내매수	"49,750.00"					399			0:45:34
2016-06-15	경동나비엔	1	"49,800"		"4,653,940"		"5,034,535"			영웅문S
	보통매매 장내매수	"49,800.00"	690				400			0:45:34
2016-06-27	경동나비엔	1	"49,150"				"449,836"			영웅문S
	보통매매 장내매수	"49,150.00"					401			0:44:31
2016-06-27	경동나비엔	4	"199,600"				"449,836"			영웅문S
	보통매매 장내매수	"49,900.00"					405			0:44:32
2016-06-27	경동나비엔	3	"149,850"		"398,650"		"51,186"			영웅문S
	보통매매 장내매수	"49,950.00"	50				408			0:44:32
2016-07-05	경동나비엔	1	"53,000"				"2,431,540"			영웅문S
	보통매매 장내매수	"53,000.00"					409			0:46:51
2016-07-05	경동나비엔	1	"53,100"				"2,431,540"			영웅문S
	보통매매 장내매수	"53,100.00"					410			0:46:51
2016-07-05	경동나비엔	1	"53,200"				"2,431,540"			영웅문S
	보통매매 장내매수	"53,200.00"					411			0:46:51
2016-07-05	경동나비엔	1	"53,300"				"2,431,540"			영웅문S
	보통매매 장내매수	"53,300.00"					412			0:46:51
2016-07-05	경동나비엔	1	"53,400"				"2,431,540"			영웅문S
	보통매매 장내매수	"53,400.00"					413			0:46:51
2016-07-05	경동나비엔	1	"53,500"		"319,540"		"2,112,000"			영웅문S
	보통매매 장내매수	"53,500.00"	40				414			0:46:51
2016-07-06	경동나비엔	1	"52,100"				"2,016,042"			영웅문S
	보통매매 장내매수	"52,100.00"					415			0:44:06
2016-07-06	경동나비엔	1	"52,200"		"104,310"		"1,911,732"			영웅문S
	보통매매 장내매수	"52,200.00"	10				416			0:44:06
2016-07-07	경동나비엔	1	"51,600"				"866,044"			영웅문S
	보통매매 장내매수	"51,600.00"					417			0:44:54
2016-07-07	경동나비엔	2	"103,400"				"866,044"			영웅문S
	보통매매 장내매수	"51,700.00"					419			0:44:54
2016-07-07	경동나비엔	1	"51,800"				"866,044"			영웅문S
	보통매매 장내매수	"51,800.00"					420			0:44:55
2016-07-07	경동나비엔	1	"51,900"				"866,044"			영웅문S
	보통매매 장내매수	"51,900.00"					421			0:44:55
2016-07-07	경동나비엔	1	"52,000"		"310,740"		"555,304"			영웅문S
	보통매매 장내매수	"52,000.00"	40				422			0:44:55
2016-07-13	경동나비엔	5	"258,500"				"20,079,881"			영웅문S
	보통매매 장내매수	"51,700.00"					427			0:45:33
2016-07-13	경동나비엔	4	"207,200"				"20,079,881"			영웅문S
	보통매매 장내매수	"51,800.00"					431			0:45:33
2016-07-13	경동나비엔	2	"103,800"		"569,580"		"19,510,301"			영웅문S
	보통매매 장내매수	"51,900.00"	80				433			0:45:33
2016-07-15	경동나비엔	5	"256,500"				"10,418,720"			영웅문S
	보통매매 장내매수	"51,300.00"					438			0:46:04
2016-07-15	경동나비엔	4	"205,600"				"10,418,720"			영웅문S
	보통매매 장내매수	"51,400.00"					442			0:46:04
2016-07-15	경동나비엔	3	"154,500"				"10,418,720"			영웅문S
	보통매매 장내매수	"51,500.00"					445			0:46:04
2016-07-15	경동나비엔	2	"103,200"				"10,418,720"			영웅문S
	보통매매 장내매수	"51,600.00"					447			0:46:04
2016-07-15	경동나비엔	1	"51,700"		"771,610"		"9,647,110"			영웅문S
	보통매매 장내매수	"51,700.00"	110				448			0:46:04
2016-07-18	경동나비엔	1	"51,000"		"51,000"		"13,330,246"			영웅문S
	보통매매 장내매수	"51,000.00"					449			0:53:48
2016-07-20	경동나비엔	2	"111,000"				"3,533,889"			영웅문S
	보통매매 장내매수	"55,500.00"					451			0:45:44
2016-07-20	경동나비엔	3	"166,800"				"3,533,889"			영웅문S
	보통매매 장내매수	"55,600.00"					454			0:45:44
2016-07-20	경동나비엔	2	"112,200"				"3,533,889"			영웅문S
	보통매매 장내매수	"56,100.00"					456			0:45:44
2016-07-20	경동나비엔	1	"56,200"		"446,260"		"3,087,629"			영웅문S
	보통매매 장내매수	"56,200.00"	60				457			0:45:44
2016-07-21	경동나비엔	8	"449,600"				"3,076,523"			영웅문S
	보통매매 장내매수	"56,200.00"					465			0:46:45
2016-07-21	경동나비엔	8	"450,400"				"3,076,523"			영웅문S
	보통매매 장내매수	"56,300.00"					473			0:46:45
2016-07-21	경동나비엔	5	"283,500"				"3,076,523"			영웅문S
	보통매매 장내매수	"56,700.00"					478			0:46:45
2016-07-21	경동나비엔	4	"227,200"				"3,076,523"			영웅문S
	보통매매 장내매수	"56,800.00"					482			0:46:45
2016-07-21	경동나비엔	8	"455,200"				"3,076,523"			영웅문S
	보통매매 장내매수	"56,900.00"					490			0:46:45
2016-07-21	경동나비엔	7	"399,000"				"3,076,523"			영웅문S
	보통매매 장내매수	"57,000.00"					497			0:46:45
2016-07-21	경동나비엔	4	"228,400"				"3,076,523"			영웅문S
	보통매매 장내매수	"57,100.00"					501			0:46:45
2016-07-21	경동나비엔	1	"57,200"				"3,076,523"			영웅문S
	보통매매 장내매수	"57,200.00"					502			0:46:45
2016-07-21	경동나비엔	2	"114,800"				"3,076,523"			영웅문S
	보통매매 장내매수	"57,400.00"					504			0:46:45
2016-07-21	경동나비엔	2	"115,000"				"3,076,523"			영웅문S
	보통매매 장내매수	"57,500.00"					506			0:46:45
2016-07-21	경동나비엔	1	"57,600"				"3,076,523"			영웅문S
	보통매매 장내매수	"57,600.00"					507			0:46:46
2016-07-21	경동나비엔	1	"57,700"		"2,896,030"		"180,493"			영웅문S
	보통매매 장내매수	"57,700.00"	430				508			0:46:46
2016-07-25	경동나비엔	4	"238,000"				"3,855,351"			영웅문S
	보통매매 장내매수	"59,500.00"					512			0:45:28
2016-07-25	경동나비엔	3	"178,800"				"3,855,351"			영웅문S
	보통매매 장내매수	"59,600.00"					515			0:45:28
2016-07-25	경동나비엔	2	"119,400"				"3,855,351"			영웅문S
	보통매매 장내매수	"59,700.00"					517			0:45:28
2016-07-25	경동나비엔	2	"119,600"				"3,855,351"			영웅문S
	보통매매 장내매수	"59,800.00"					519			0:45:28
2016-07-25	경동나비엔	1	"59,900"				"3,855,351"			영웅문S
	보통매매 장내매수	"59,900.00"					520			0:45:28
2016-07-25	경동나비엔	1	"60,000"				"3,855,351"			영웅문S
	보통매매 장내매수	"60,000.00"					521			0:45:28
2016-07-25	경동나비엔	3	"180,300"				"3,855,351"			영웅문S
	보통매매 장내매수	"60,100.00"					524			0:45:28
2016-07-25	경동나비엔	5	"301,000"				"3,855,351"			영웅문S
	보통매매 장내매수	"60,200.00"					529			0:45:28
2016-07-25	경동나비엔	3	"180,900"				"3,855,351"			영웅문S
	보통매매 장내매수	"60,300.00"					532			0:45:28
2016-07-25	경동나비엔	2	"120,800"				"3,855,351"			영웅문S
	보통매매 장내매수	"60,400.00"					534			0:45:28
2016-07-25	경동나비엔	2	"121,000"				"3,855,351"			영웅문S
	보통매매 장내매수	"60,500.00"					536			0:45:28
2016-07-25	경동나비엔	1	"60,600"				"3,855,351"			영웅문S
	보통매매 장내매수	"60,600.00"					537			0:45:28
2016-07-25	경동나비엔	1	"60,700"				"3,855,351"			영웅문S
	보통매매 장내매수	"60,700.00"					538			0:45:28
2016-07-25	경동나비엔	1	"62,000"				"3,855,351"			영웅문S
	보통매매 장내매수	"62,000.00"					539			0:45:28
2016-07-25	경동나비엔	1	"62,100"				"3,855,351"			영웅문S
	보통매매 장내매수	"62,100.00"					540			0:45:28
2016-07-25	경동나비엔	1	"62,200"				"3,855,351"			영웅문S
	보통매매 장내매수	"62,200.00"					541			0:45:28
2016-07-25	경동나비엔	1	"62,400"				"3,855,351"			영웅문S
	보통매매 장내매수	"62,400.00"					542			0:45:28
2016-07-25	경동나비엔	1	"62,600"		"2,112,610"		"1,742,741"			영웅문S
	보통매매 장내매수	"62,600.00"	310				543			0:45:28
2016-07-26	경동나비엔	7	"407,400"				"1,666,281"			영웅문S
	보통매매 장내매수	"58,200.00"					550			0:50:07
2016-07-26	경동나비엔	2	"116,600"				"1,666,281"			영웅문S
	보통매매 장내매수	"58,300.00"					552			0:50:07
2016-07-26	경동나비엔	2	"116,800"				"1,666,281"			영웅문S
	보통매매 장내매수	"58,400.00"					554			0:50:07
2016-07-26	경동나비엔	1	"58,500"				"1,666,281"			영웅문S
	보통매매 장내매수	"58,500.00"					555			0:50:07
2016-07-26	경동나비엔	1	"58,600"		"758,010"		"908,271"			영웅문S
	보통매매 장내매수	"58,600.00"	110				556			0:50:07
2016-08-02	경동나비엔	3	"185,700"				"1,111,271"			영웅문S
	보통매매 장내매수	"61,900.00"					559			0:45:19
2016-08-02	경동나비엔	5	"310,000"				"1,111,271"			영웅문S
	보통매매 장내매수	"62,000.00"					564			0:45:19
2016-08-02	경동나비엔	4	"248,400"				"1,111,271"			영웅문S
	보통매매 장내매수	"62,100.00"					568			0:45:19
2016-08-02	경동나비엔	2	"124,400"				"1,111,271"			영웅문S
	보통매매 장내매수	"62,200.00"					570			0:45:19
2016-08-02	경동나비엔	1	"62,300"				"1,111,271"			영웅문S
	보통매매 장내매수	"62,300.00"					571			0:45:19
2016-08-02	경동나비엔	5	"312,000"				"1,111,271"			영웅문S
	보통매매 장내매수	"62,400.00"					576			0:45:19
2016-08-02	경동나비엔	3	"187,500"				"1,111,271"			영웅문S
	보통매매 장내매수	"62,500.00"					579			0:45:19
2016-08-02	경동나비엔	2	"125,200"				"1,111,271"			영웅문S
	보통매매 장내매수	"62,600.00"					581			0:45:19
2016-08-02	경동나비엔	2	"125,400"				"1,111,271"			영웅문S
	보통매매 장내매수	"62,700.00"					583			0:45:20
2016-08-02	경동나비엔	1	"62,800"				"1,111,271"			영웅문S
	보통매매 장내매수	"62,800.00"					584			0:45:20
2016-08-02	경동나비엔	1	"62,900"		"1,806,870"		"-695,599"			영웅문S
	보통매매 장내매수	"62,900.00"	270		"695,599"		585			0:45:20
2016-08-09	경동나비엔	8	"460,800"				"2,396,770"			영웅문S
	보통매매 장내매수	"57,600.00"					593			0:45:35
2016-08-09	경동나비엔	6	"346,200"				"2,396,770"			영웅문S
	보통매매 장내매수	"57,700.00"					599			0:45:35
2016-08-09	경동나비엔	3	"173,400"		"980,540"		"1,416,230"			영웅문S
	보통매매 장내매수	"57,800.00"	140				602			0:45:35
2016-08-12	경동나비엔	3	"169,500"				"1,053,107"			영웅문S
	보통매매 장내매수	"56,500.00"					605			0:46:23
2016-08-12	경동나비엔	3	"169,800"				"1,053,107"			영웅문S
	보통매매 장내매수	"56,600.00"					608			0:46:23
2016-08-12	경동나비엔	2	"113,400"				"1,053,107"			영웅문S
	보통매매 장내매수	"56,700.00"					610			0:46:23
2016-08-12	경동나비엔	1	"56,800"		"509,570"		"543,537"			영웅문S
	보통매매 장내매수	"56,800.00"	70				611			0:46:23
2016-08-19	경동나비엔	1	"57,300"				"12,096,062"			영웅문S
	보통매매 장내매수	"57,300.00"					612			0:46:51
2016-08-19	경동나비엔	9	"519,300"				"12,096,062"			영웅문S
	보통매매 장내매수	"57,700.00"					621			0:46:51
2016-08-19	경동나비엔	2	"115,600"				"12,096,062"			영웅문S
	보통매매 장내매수	"57,800.00"					623			0:46:51
2016-08-19	경동나비엔	1	"57,900"				"12,096,062"			영웅문S
	보통매매 장내매수	"57,900.00"					624			0:46:51
2016-08-19	경동나비엔	2	"116,000"		"866,220"		"11,229,842"			영웅문S
	보통매매 장내매수	"58,000.00"	120				626			0:46:51
2016-08-23	경동나비엔	9	"503,100"				"7,765,799"			영웅문S
	보통매매 장내매수	"55,900.00"					635			0:50:08
2016-08-23	경동나비엔	7	"392,000"				"7,765,799"			영웅문S
	보통매매 장내매수	"56,000.00"					642			0:50:08
2016-08-23	경동나비엔	5	"280,500"				"7,765,799"			영웅문S
	보통매매 장내매수	"56,100.00"					647			0:50:08
2016-08-23	경동나비엔	3	"168,600"		"1,344,400"		"6,421,399"			영웅문S
	보통매매 장내매수	"56,200.00"	200				650			0:50:08
2016-08-25	경동나비엔	2	"112,000"		"112,010"		"8,215,468"			영웅문S
	보통매매 장내매수	"56,000.00"	10				652			0:48:10
